Class Name,Class Status,Class Characteristic,Attribute/Relationship Name,Attribute/Relationship Status,Attribute/Relationship Characteristic,Old Value,New Value
SubjectEnrollment,Modified,Super Classes,,,,GeographicScope,
SubjectEnrollment,Modified,Attributes/Relationships,name,Added,Preferred Term,,Subject Enrollment Name
SubjectEnrollment,Modified,Attributes/Relationships,name,Added,NCI C-Code,,C215540
SubjectEnrollment,Modified,Attributes/Relationships,name,Added,Role,,Attribute
SubjectEnrollment,Modified,Attributes/Relationships,name,Added,Model Representation,,Attribute
SubjectEnrollment,Modified,Attributes/Relationships,name,Added,Has Value List,,N
SubjectEnrollment,Modified,Attributes/Relationships,name,Added,Definition,,"The literal identifier (i.e., distinctive designation) of the subject enrollment."
SubjectEnrollment,Modified,Attributes/Relationships,label,Added,Preferred Term,,Subject Enrollment Label
SubjectEnrollment,Modified,Attributes/Relationships,label,Added,NCI C-Code,,C215542
SubjectEnrollment,Modified,Attributes/Relationships,label,Added,Role,,Attribute
SubjectEnrollment,Modified,Attributes/Relationships,label,Added,Model Representation,,Attribute
SubjectEnrollment,Modified,Attributes/Relationships,label,Added,Has Value List,,N
SubjectEnrollment,Modified,Attributes/Relationships,label,Added,Definition,,The short descriptive designation for the subject enrollment..
SubjectEnrollment,Modified,Attributes/Relationships,description,Added,Preferred Term,,Subject Enrollment Description
SubjectEnrollment,Modified,Attributes/Relationships,description,Added,NCI C-Code,,C215541
SubjectEnrollment,Modified,Attributes/Relationships,description,Added,Role,,Attribute
SubjectEnrollment,Modified,Attributes/Relationships,description,Added,Model Representation,,Attribute
SubjectEnrollment,Modified,Attributes/Relationships,description,Added,Has Value List,,N
SubjectEnrollment,Modified,Attributes/Relationships,description,Added,Definition,,A narrative representation of the subject enrollment.
SubjectEnrollment,Modified,Attributes/Relationships,forStudySite,Added,Role,,Relationship
SubjectEnrollment,Modified,Attributes/Relationships,forStudySite,Added,Model Representation,,Relationship
SubjectEnrollment,Modified,Attributes/Relationships,forStudySite,Added,Has Value List,,N/A
SubjectEnrollment,Modified,Attributes/Relationships,forStudySite,Added,Definition,,A USDM relationship between the SubjectEnrollment and StudySite classes which identifies the study site to which the subject enrollment applies.
SubjectEnrollment,Modified,Attributes/Relationships,forGeographicScope,Added,Role,,Relationship
SubjectEnrollment,Modified,Attributes/Relationships,forGeographicScope,Added,Model Representation,,Relationship
SubjectEnrollment,Modified,Attributes/Relationships,forGeographicScope,Added,Has Value List,,N/A
SubjectEnrollment,Modified,Attributes/Relationships,forGeographicScope,Added,Definition,,A USDM relationship between the SubjectEnrollment and GeographicScope classes which identifies the geographic scope to which the subject enrollment applies.
SubjectEnrollment,Modified,Attributes/Relationships,forStudyCohort,Added,Role,,Relationship
SubjectEnrollment,Modified,Attributes/Relationships,forStudyCohort,Added,Model Representation,,Relationship
SubjectEnrollment,Modified,Attributes/Relationships,forStudyCohort,Added,Has Value List,,N/A
SubjectEnrollment,Modified,Attributes/Relationships,forStudyCohort,Added,Definition,,A USDM relationship between the SubjectEnrollment and StudyCohort classes which identifies the study cohort to which the subject enrollment applies.
SubjectEnrollment,Modified,Attributes/Relationships,type,Deleted,Inherited From,GeographicScope,
SubjectEnrollment,Modified,Attributes/Relationships,type,Deleted,Preferred Term,Subject Enrollment Type,
SubjectEnrollment,Modified,Attributes/Relationships,type,Deleted,NCI C-Code,CNEW,
SubjectEnrollment,Modified,Attributes/Relationships,type,Deleted,Role,Complex Datatype Relationship,
SubjectEnrollment,Modified,Attributes/Relationships,type,Deleted,Model Representation,Attribute,
SubjectEnrollment,Modified,Attributes/Relationships,type,Deleted,Has Value List,N,
SubjectEnrollment,Modified,Attributes/Relationships,type,Deleted,Definition,A characterization or classification of the subject enrollment.,
SubjectEnrollment,Modified,Attributes/Relationships,code,Deleted,Inherited From,GeographicScope,
SubjectEnrollment,Modified,Attributes/Relationships,code,Deleted,Preferred Term,Subject Enrollment Code,
SubjectEnrollment,Modified,Attributes/Relationships,code,Deleted,NCI C-Code,CNEW,
SubjectEnrollment,Modified,Attributes/Relationships,code,Deleted,Role,Complex Datatype Relationship,
SubjectEnrollment,Modified,Attributes/Relationships,code,Deleted,Model Representation,Attribute,
SubjectEnrollment,Modified,Attributes/Relationships,code,Deleted,Has Value List,N,
SubjectEnrollment,Modified,Attributes/Relationships,code,Deleted,Definition,A symbol or combination of symbols which is assigned to the subject enrollment.,
SubjectEnrollment,Modified,Attributes/Relationships,quantity,Modified,NCI C-Code,CNEW,C207573
Objective,Modified,Attributes/Relationships,notes,Added,Inherited From,,SyntaxTemplate
Objective,Modified,Attributes/Relationships,notes,Added,Preferred Term,,Objective Notes
Objective,Modified,Attributes/Relationships,notes,Added,NCI C-Code,,C215513
Objective,Modified,Attributes/Relationships,notes,Added,Role,,Complex Datatype Relationship
Objective,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
Objective,Modified,Attributes/Relationships,notes,Added,Has Value List,,N
Objective,Modified,Attributes/Relationships,notes,Added,Definition,,A brief written record relevant to the study objective.
Objective,Modified,Attributes/Relationships,endpoints,Modified,Definition,,A USDM relationship between the Objective and Endpoint classes which identifies the set of endpoints associated with the study objective.
Objective,Modified,Attributes/Relationships,level,Modified,Codelist URL,https://ncit.nci.nih.gov/ncitbrowser/ajax?action=create_src_vs_tree&vsd_uri=http://evs.nci.nih.gov/valueset/CDISC/C188725,https://evsexplore.semantics.cancer.gov/evsexplore/subset/ncit/C188725
Objective,Modified,Attributes/Relationships,name,Modified,NCI C-Code,CNEW,C207512
Objective,Modified,Attributes/Relationships,label,Modified,NCI C-Code,CNEW,C207511
Objective,Modified,Attributes/Relationships,dictionary,Modified,Definition,,A USDM relationship between the Objective and SyntaxTemplateDictionary classes which provides the set of dictionary entries related to study objectives.
Objective,Modified,Attributes/Relationships,text,Modified,NCI C-Code,CNEW,C207513
Indication,Modified,Attributes/Relationships,notes,Added,Preferred Term,,Indication Notes
Indication,Modified,Attributes/Relationships,notes,Added,NCI C-Code,,C215509
Indication,Modified,Attributes/Relationships,notes,Added,Role,,Complex Datatype Relationship
Indication,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
Indication,Modified,Attributes/Relationships,notes,Added,Has Value List,,N
Indication,Modified,Attributes/Relationships,notes,Added,Definition,,A brief written record relevant to the disease/condition indication.
Indication,Modified,Attributes/Relationships,codes,Modified,Preferred Term,Disease/Condition Inidcation Code,Disease/Condition Indication Code
Indication,Modified,Attributes/Relationships,name,Modified,NCI C-Code,CNEW,C207503
Indication,Modified,Attributes/Relationships,label,Modified,NCI C-Code,CNEW,C207502
Indication,Modified,Attributes/Relationships,isRareDisease,Modified,NCI C-Code,CNEW,C207501
EligibilityCriterion,Modified,Super Classes,,,,SyntaxTemplate,
EligibilityCriterion,Modified,Preferred Term,,,,Study Eligibility Criteria,Study Eligibility Criterion
EligibilityCriterion,Modified,Attributes/Relationships,notes,Added,Preferred Term,,Eligibility Criterion Notes
EligibilityCriterion,Modified,Attributes/Relationships,notes,Added,NCI C-Code,,C215537
EligibilityCriterion,Modified,Attributes/Relationships,notes,Added,Role,,Complex Datatype Relationship
EligibilityCriterion,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
EligibilityCriterion,Modified,Attributes/Relationships,notes,Added,Has Value List,,N
EligibilityCriterion,Modified,Attributes/Relationships,notes,Added,Definition,,A brief written record relevant to the eligibility criterion.
EligibilityCriterion,Modified,Attributes/Relationships,criterionItem,Added,Role,,Relationship
EligibilityCriterion,Modified,Attributes/Relationships,criterionItem,Added,Model Representation,,Relationship
EligibilityCriterion,Modified,Attributes/Relationships,criterionItem,Added,Has Value List,,N/A
EligibilityCriterion,Modified,Attributes/Relationships,criterionItem,Added,Definition,,A USDM relationship between the EligibilityCriterion and EligibilityCriterionItem classes which identifies the item belonging to the eligibility criterion.
EligibilityCriterion,Modified,Attributes/Relationships,context,Deleted,Role,Relationship,
EligibilityCriterion,Modified,Attributes/Relationships,context,Deleted,Model Representation,Relationship,
EligibilityCriterion,Modified,Attributes/Relationships,context,Deleted,Has Value List,N/A,
EligibilityCriterion,Modified,Attributes/Relationships,dictionary,Deleted,Inherited From,SyntaxTemplate,
EligibilityCriterion,Modified,Attributes/Relationships,dictionary,Deleted,Role,Relationship,
EligibilityCriterion,Modified,Attributes/Relationships,dictionary,Deleted,Model Representation,Relationship,
EligibilityCriterion,Modified,Attributes/Relationships,dictionary,Deleted,Has Value List,N/A,
EligibilityCriterion,Modified,Attributes/Relationships,text,Deleted,Inherited From,SyntaxTemplate,
EligibilityCriterion,Modified,Attributes/Relationships,text,Deleted,Preferred Term,Eligibility Criteria Text,
EligibilityCriterion,Modified,Attributes/Relationships,text,Deleted,NCI C-Code,CNEW,
EligibilityCriterion,Modified,Attributes/Relationships,text,Deleted,Role,Attribute,
EligibilityCriterion,Modified,Attributes/Relationships,text,Deleted,Model Representation,Attribute,
EligibilityCriterion,Modified,Attributes/Relationships,text,Deleted,Has Value List,N,
EligibilityCriterion,Modified,Attributes/Relationships,text,Deleted,Definition,An instance of structured text that represents the study eligibility criteria.,
EligibilityCriterion,Modified,Attributes/Relationships,previous,Modified,Definition,,A USDM relationship within the EligibilityCriterion class which identifies the eligibility criterion that precedes the current eligibility criterion in the display order.
EligibilityCriterion,Modified,Attributes/Relationships,identifier,Modified,NCI C-Code,CNEW,C207489
EligibilityCriterion,Modified,Attributes/Relationships,name,Modified,Inherited From,SyntaxTemplate,
EligibilityCriterion,Modified,Attributes/Relationships,name,Modified,Preferred Term,Study Eligibility Criteria Name,Study Eligibility Criterion Name
EligibilityCriterion,Modified,Attributes/Relationships,name,Modified,NCI C-Code,CNEW,C207488
EligibilityCriterion,Modified,Attributes/Relationships,name,Modified,Definition,"The literal identifier (i.e., distinctive designation) of the study eligibility criteria.","The literal identifier (i.e., distinctive designation) of the study eligibility criterion."
EligibilityCriterion,Modified,Attributes/Relationships,label,Modified,Inherited From,SyntaxTemplate,
EligibilityCriterion,Modified,Attributes/Relationships,label,Modified,Preferred Term,Study Eligibility Criteria Label,Study Eligibility Criterion Label
EligibilityCriterion,Modified,Attributes/Relationships,label,Modified,NCI C-Code,CNEW,C207487
EligibilityCriterion,Modified,Attributes/Relationships,label,Modified,Definition,The short descriptive designation for the study eligibility criteria.,The short descriptive designation for the study eligibility criterion.
EligibilityCriterion,Modified,Attributes/Relationships,description,Modified,Inherited From,SyntaxTemplate,
EligibilityCriterion,Modified,Attributes/Relationships,description,Modified,Preferred Term,Study Eligibility Criteria Description,Study Eligibility Criterion Description
EligibilityCriterion,Modified,Attributes/Relationships,description,Modified,NCI C-Code,CNEW,C207486
EligibilityCriterion,Modified,Attributes/Relationships,description,Modified,Definition,A narrative representation of the study eligibility criteria.,A narrative representation of the study eligibility criterion.
EligibilityCriterion,Modified,Attributes/Relationships,category,Modified,Preferred Term,Study Eligibility Criteria Category,Study Eligibility Criterion Category
EligibilityCriterion,Modified,Attributes/Relationships,category,Modified,Codelist URL,https://ncit.nci.nih.gov/ncitbrowser/ajax?action=create_src_vs_tree&vsd_uri=http://evs.nci.nih.gov/valueset/CDISC/C66797,https://evsexplore.semantics.cancer.gov/evsexplore/subset/ncit/C66797
EligibilityCriterion,Modified,Attributes/Relationships,next,Modified,Definition,,A USDM relationship within the EligibilityCriterion class which identifies the eligibility criterion that follows the current eligibility criterion in the display order.
Range,Modified,Attributes/Relationships,unit,Deleted,Codelist Ref,SDTM Terminology Codelist C71620,
